idx,seed,dataset,accuracy_fp32,accuracy_esp,key,espdl_size_bytes,torch_size_bytes
1130,888,cifar10,92.65,92.2,200,817056,3165179
894,888,cifar10,88.8,88.67,200,220576,742027
386,888,cifar10,86.07,24.21,200,497968,1863249
726,888,cifar10,92.17,12.52,200,586080,2280465
1066,888,cifar10,92.32,92.18,200,750080,2910681
769,888,cifar10,82.38,37.13,200,675744,2764679
904,888,cifar10,89.34,10.0,200,470496,1836407
1088,888,cifar10,92.28,91.96,200,485184,1844459
274,888,cifar10,93.19,92.96,200,1010720,4209205
473,888,cifar10,88.8,87.96,200,292640,986419
1199,888,cifar10,89.49,88.98,200,269088,984299
5,888,cifar10,90.95,89.22,0,552240,2056685
1259,888,cifar10,87.09,79.3,200,457232,1862398
602,888,cifar10,91.32,91.01,200,955856,3787121
558,888,cifar10,89.16,88.54,200,362432,1414033
536,888,cifar10,92.52,92.32,200,475168,1823829
590,888,cifar10,91.6,89.75,200,495984,1846579
498,888,cifar10,56.64,10.0,200,161984,539852
1014,888,cifar10,90.3,85.39,200,497152,1869381
1349,888,cifar10,91.75,91.78,200,481440,1844651
545,888,cifar10,10.0,10.0,200,424384,1601111
295,888,cifar10,93.84,93.75,200,968128,3768239
993,888,cifar10,92.23,92.04,200,702896,2692609
37,888,cifar10,89.51,89.12,0,221408,748615
1027,888,cifar10,93.47,93.43,200,989840,4000097
62,888,cifar10,92.25,91.61,0,530624,2063407
233,888,cifar10,10.0,10.0,0,170048,560274
1178,888,cifar10,90.81,89.96,200,527360,2074355
243,888,cifar10,86.52,85.6,0,212624,733335
1100,888,cifar10,90.2,89.03,200,310656,1214195
364,888,cifar10,79.72,34.19,200,235168,752501
717,888,cifar10,91.07,89.5,200,507008,2063723
693,888,cifar10,69.82,26.94,200,191936,554386
14,888,cifar10,92.01,92.07,0,761136,2913101
95,888,cifar10,68.85,42.44,0,188320,576490
739,888,cifar10,90.01,89.06,200,230224,781587
440,888,cifar10,93.15,93.13,200,1266528,5303879
1164,888,cifar10,86.21,85.91,200,160624,531160
331,888,cifar10,87.11,78.43,200,238000,751477
748,888,cifar10,87.86,80.39,200,661680,2693101
613,888,cifar10,91.49,91.02,200,495904,1847219
1360,888,cifar10,93.02,92.9,200,788192,3140065
947,888,cifar10,86.66,83.46,200,268960,791299
25,888,cifar10,86.2,85.9,0,152864,510766
847,888,cifar10,91.41,90.63,200,503056,1846899
761,888,cifar10,91.37,89.22,200,500016,1864401
176,888,cifar10,88.5,88.1,0,248288,764917
870,888,cifar10,91.14,90.88,200,543808,2068849
521,888,cifar10,58.67,10.41,200,181200,571440
961,888,cifar10,92.57,82.48,200,798416,3161449
152,888,cifar10,92.31,92.24,0,539104,2057427
486,888,cifar10,91.95,91.85,200,986608,3772563
353,888,cifar10,84.43,84.11,200,228400,751349
72,888,cifar10,86.55,32.3,0,213440,733081
1248,888,cifar10,92.45,92.15,200,560064,2057241
307,888,cifar10,92.33,91.91,200,946400,3802153
1418,888,cifar10,55.5,10.35,200,194192,573516
452,888,cifar10,84.43,81.11,200,500592,1887407
974,888,cifar10,89.53,88.92,200,261536,958529
341,888,cifar10,81.06,73.48,200,249344,805233
212,888,cifar10,93.31,93.25,0,1012144,4017519
782,888,cifar10,92.83,92.67,200,581920,2274449
163,888,cifar10,86.0,81.41,0,226432,751349
254,888,cifar10,89.89,88.63,200,295728,980383
859,888,cifar10,90.2,89.68,200,241920,972845
1052,888,cifar10,88.81,88.21,200,238864,761123
387,888,cifar10,84.35,83.72,200,171968,522484
1213,888,cifar10,91.56,91.37,200,433136,1614563
415,888,cifar10,89.03,10.0,200,485008,1905031
1004,888,cifar10,81.6,17.92,200,503520,1869381
1271,888,cifar10,91.4,88.9,200,492272,1844587
129,888,cifar10,93.59,93.2,0,1000560,4018415
660,888,cifar10,85.36,57.48,200,221216,815625
1121,888,cifar10,91.19,90.56,200,523488,2098509
727,888,cifar10,88.97,84.88,200,286384,1004049
1281,888,cifar10,93.01,92.07,200,772880,3158324
1372,888,cifar10,91.31,90.42,200,504240,2092742
1144,888,cifar10,92.41,92.32,200,789520,3140833
705,888,cifar10,88.09,60.82,200,432672,1635155
1112,888,cifar10,91.89,91.8,200,477216,1826833
1189,888,cifar10,93.25,92.95,200,1031984,4025339
140,888,cifar10,91.62,91.51,0,500608,2063019
429,888,cifar10,90.67,88.67,200,530640,2110183
670,888,cifar10,88.73,85.61,200,478688,1842035
837,888,cifar10,92.07,91.94,200,460880,1815957
190,888,cifar10,90.43,88.76,0,478272,1863185
883,888,cifar10,91.93,90.76,200,757440,3150457
792,888,cifar10,87.48,78.06,200,436592,1612469
1236,888,cifar10,87.65,85.03,200,507296,1876101
201,888,cifar10,86.22,85.94,0,210608,740631
1395,888,cifar10,88.98,86.92,200,339168,1221235
681,888,cifar10,93.01,92.57,200,802768,3379495
983,888,cifar10,93.25,93.11,200,1440176,5941085
719,888,cifar10,82.66,62.28,200,227072,774931
581,888,cifar10,91.67,91.65,200,557504,2267211
1301,888,cifar10,92.24,92.22,200,1017664,4001249
1406,888,cifar10,93.43,67.32,200,1019504,4001185
803,888,cifar10,93.12,92.85,200,850640,3363215
1385,888,cifar10,88.59,88.25,200,209728,779005
572,888,cifar10,93.03,92.81,200,530016,2045075
1089,888,cifar10,91.88,91.98,200,494848,1820113
1226,888,cifar10,92.58,90.63,200,601968,2305083
1078,888,cifar10,93.26,83.56,200,798464,3164987
994,888,cifar10,88.88,88.59,200,251664,965057
52,888,cifar10,93.2,92.42,0,734736,2939532
639,888,cifar10,87.9,69.78,200,470000,1857291
463,888,cifar10,91.42,90.55,200,687792,2717067
626,888,cifar10,92.21,91.73,200,789408,3135441
15,888,cifar10,58.75,10.0,0,187568,543922
1131,888,cifar10,92.3,58.92,200,695424,2687249
1260,888,cifar10,90.0,89.17,200,269776,1008965
296,888,cifar10,89.71,89.54,200,265152,975593
365,888,cifar10,60.37,10.27,200,180880,570352
905,888,cifar10,87.2,40.46,200,458720,1860723
740,888,cifar10,91.08,55.05,200,710096,2705779
275,888,cifar10,86.18,86.08,200,681808,2680233
1200,888,cifar10,86.79,80.25,200,458576,1862398
1154,888,cifar10,93.1,93.01,200,993216,4007777
1179,888,cifar10,86.64,83.26,200,245936,785725
848,888,cifar10,88.92,85.43,200,235264,757301
441,888,cifar10,10.0,10.0,200,432112,1623797
926,888,cifar10,87.27,76.94,200,470496,1860595
1339,888,cifar10,92.22,92.17,200,767680,2941491
1317,888,cifar10,94.2,94.0,200,1014208,4000801
975,888,cifar10,89.29,89.12,200,205472,735307
915,888,cifar10,92.86,92.42,200,836624,3589459
939,888,cifar10,10.0,10.0,200,161344,543950
83,888,cifar10,85.5,49.91,0,240192,773017
234,888,cifar10,90.02,19.49,0,550176,2067313
615,888,cifar10,91.94,92.05,200,473424,1822357
1068,888,cifar10,92.6,92.5,200,730048,2952774
546,888,cifar10,85.27,82.09,200,705488,2725713
109,888,cifar10,93.38,92.88,0,798832,3157359
591,888,cifar10,92.48,92.36,200,563344,2280785
244,888,cifar10,93.49,93.28,0,756160,3126475
749,888,cifar10,93.15,92.91,200,1051536,4444039
265,888,cifar10,94.01,93.72,200,989200,4005423
1272,888,cifar10,73.9,20.08,200,190976,573516
287,888,cifar10,91.33,41.84,200,798656,3151541
388,888,cifar10,92.32,91.82,200,544800,2069489
500,888,cifar10,92.14,11.71,200,766688,2934705
342,888,cifar10,88.44,84.91,200,229200,758965
770,888,cifar10,92.44,91.89,200,972416,4010921
38,888,cifar10,92.5,91.73,0,765984,2923183
860,888,cifar10,89.76,89.35,200,233600,996363
706,888,cifar10,89.18,83.58,200,254448,782419
1101,888,cifar10,90.54,83.81,200,490944,1869381
824,888,cifar10,93.03,92.88,200,999920,4017647
453,888,cifar10,91.89,91.45,200,474880,2039245
895,888,cifar10,92.93,63.85,200,1048112,4227747
762,888,cifar10,87.4,70.52,200,671632,2717067
650,888,cifar10,90.54,90.22,200,735936,2730321
1005,888,cifar10,89.31,88.67,200,278560,973585
6,888,cifar10,92.53,83.32,0,976592,3784777
1214,888,cifar10,86.76,83.98,200,442224,1614755
813,888,cifar10,91.4,90.78,200,562096,2075505
948,888,cifar10,87.17,58.37,200,671648,2720819
1015,888,cifar10,90.69,89.25,200,744128,2977248
355,888,cifar10,93.11,92.99,200,483488,1821973
1292,888,cifar10,89.96,87.48,200,368720,1444283
178,888,cifar10,91.84,91.44,0,550784,2291177
63,888,cifar10,92.54,92.04,0,768144,3167552
213,888,cifar10,92.11,91.63,0,510720,1846067
320,888,cifar10,89.65,88.23,200,797104,3156975
255,888,cifar10,88.69,10.0,200,512992,1858177
962,888,cifar10,88.45,85.54,200,494784,1874233
1249,888,cifar10,75.27,10.91,200,504752,1876101
224,888,cifar10,93.04,92.8,0,1007568,3994961
1434,888,cifar10,92.51,92.31,200,523280,2056217
885,888,cifar10,10.0,10.0,200,217040,766855
130,888,cifar10,92.16,91.76,0,462160,1856907
804,888,cifar10,91.74,91.5,200,417360,1587095
730,888,cifar10,91.39,88.64,200,455040,1659377
120,888,cifar10,10.0,10.0,0,720208,2713843
1227,888,cifar10,92.14,91.94,200,430976,1596233
783,888,cifar10,91.61,91.02,200,505168,2086217
396,888,cifar10,78.69,14.13,200,240096,780755
1397,888,cifar10,78.55,33.59,200,203424,772086
1420,888,cifar10,92.14,90.67,200,523792,2099661
406,888,cifar10,91.54,91.33,200,490336,1846131
1113,888,cifar10,90.68,89.92,200,307376,1413082
487,888,cifar10,93.53,93.3,200,772048,3150441
153,888,cifar10,93.28,93.07,0,832256,3362063
297,888,cifar10,49.77,10.0,200,155392,609108
1302,888,cifar10,87.36,75.57,200,438144,1614755
416,888,cifar10,90.92,40.83,200,554848,2069937
793,888,cifar10,92.65,92.41,200,497344,2038349
671,888,cifar10,86.98,84.21,200,275680,986099
1167,888,cifar10,92.64,92.33,200,1004608,4248764
1054,888,cifar10,86.37,23.4,200,473664,1911538
741,888,cifar10,88.88,84.7,200,449152,1642707
73,888,cifar10,89.61,84.5,0,725104,2744837
1330,888,cifar10,89.89,80.95,200,940736,3812998
511,888,cifar10,89.94,83.84,200,693424,2722961
627,888,cifar10,88.05,87.98,200,231712,757365
378,888,cifar10,93.45,93.34,200,1243328,5077001
573,888,cifar10,92.01,92.05,200,442976,1625013
366,888,cifar10,91.75,91.89,200,552640,2075697
640,888,cifar10,76.24,67.22,200,186368,584688
1190,888,cifar10,91.77,90.56,200,722592,2729477
538,888,cifar10,88.01,83.33,200,661456,2669199
995,888,cifar10,89.26,33.27,200,266576,982717
849,888,cifar10,84.3,66.17,200,227520,750197
1407,888,cifar10,88.51,77.03,200,316880,1015877
16,888,cifar10,93.18,93.03,0,697184,2671193
191,888,cifar10,90.99,89.77,0,698816,2740905
1282,888,cifar10,88.56,83.4,200,524176,2117280
1122,888,cifar10,93.06,92.0,200,757344,3158452
1079,888,cifar10,92.69,92.55,200,491520,1844651
838,888,cifar10,92.51,92.25,200,546560,2291881
1201,888,cifar10,75.92,22.06,200,249584,785597
430,888,cifar10,93.23,93.07,200,746912,2928817
771,888,cifar10,91.92,65.59,200,492144,1821141
1386,888,cifar10,93.08,92.93,200,748816,3134106
906,888,cifar10,88.85,88.21,200,538608,2061879
984,888,cifar10,89.79,83.16,200,515632,2115173
1042,888,cifar10,92.45,92.36,200,1039056,4006817
1145,888,cifar10,93.08,92.97,200,1199744,4860897
1155,888,cifar10,86.84,27.42,200,477440,1639293
276,888,cifar10,83.17,78.83,200,525680,1849449
39,888,cifar10,89.62,89.36,0,251216,950937
1237,888,cifar10,93.14,92.74,200,785488,3164283
1261,888,cifar10,92.21,92.22,200,748800,3134106
1351,888,cifar10,86.77,15.07,200,494192,1851627
1438,888,cifar10,91.87,91.14,200,981152,3794867
1341,888,cifar10,92.07,91.67,200,690624,2903634
927,888,cifar10,87.64,60.47,200,442544,1661631
651,888,cifar10,86.98,68.41,200,214672,751605
343,888,cifar10,82.64,78.07,200,247520,782419
84,888,cifar10,91.54,90.22,0,480080,1837957
582,888,cifar10,94.37,94.26,200,1197136,4848971
707,888,cifar10,93.37,93.16,200,997600,3995409
97,888,cifar10,88.58,88.5,0,192832,739353
750,888,cifar10,92.57,91.79,200,938176,3806793
976,888,cifar10,92.23,26.63,200,715152,2691329
501,888,cifar10,79.36,25.42,200,226096,774803
1318,888,cifar10,82.01,67.21,200,442720,1662743
1180,888,cifar10,92.49,92.43,200,715008,2928108
560,888,cifar10,91.82,91.79,200,477328,1666161
941,888,cifar10,92.0,91.96,200,695888,2692545
1215,888,cifar10,89.15,88.8,200,283536,966737
321,888,cifar10,89.57,88.9,200,274032,962965
333,888,cifar10,89.87,38.34,200,474624,1857099
861,888,cifar10,81.97,75.71,200,273264,1005073
442,888,cifar10,75.83,60.32,200,552640,2076209
1449,888,cifar10,91.97,28.56,200,497872,1833681
245,888,cifar10,85.99,53.34,0,480592,1881321
309,888,cifar10,88.96,88.52,200,268384,978141
266,888,cifar10,85.4,83.44,200,494432,1866409
465,888,cifar10,70.89,63.7,200,154752,498966
27,888,cifar10,90.48,89.45,0,316432,1201519
916,888,cifar10,92.15,80.91,200,595200,2284269
1102,888,cifar10,91.66,90.58,200,521488,2067820
288,888,cifar10,92.76,92.35,200,692000,2714083
1273,888,cifar10,79.67,74.99,200,511584,1857067
592,888,cifar10,74.85,12.51,200,754320,2934065
872,888,cifar10,92.34,92.23,200,504256,1846643
7,888,cifar10,91.89,63.84,0,705936,2691789
368,888,cifar10,89.05,87.4,200,291344,1225737
214,888,cifar10,92.98,92.78,0,709936,2899021
225,888,cifar10,10.0,10.0,0,441184,1624949
826,888,cifar10,84.7,18.53,200,500816,1887855
256,888,cifar10,93.06,92.94,200,503120,2054119
963,888,cifar10,91.25,90.79,200,504080,2065389
886,888,cifar10,89.27,28.85,200,341376,1194551
1006,888,cifar10,92.84,92.7,200,797440,3141089
1408,888,cifar10,79.94,37.74,200,162080,530136
54,888,cifar10,91.68,90.54,0,721600,2915498
298,888,cifar10,87.75,18.75,200,282992,976873
74,888,cifar10,10.0,10.0,0,479840,1833349
1069,888,cifar10,92.85,92.8,200,993344,4007009
525,888,cifar10,92.05,91.87,200,696688,2724049
454,888,cifar10,92.67,92.54,200,993536,3993937
814,888,cifar10,91.95,91.61,200,711152,2706803
850,888,cifar10,79.26,55.98,200,433120,1618549
131,888,cifar10,86.32,10.1,0,501088,1852659
1228,888,cifar10,89.34,11.34,200,487968,1843883
397,888,cifar10,92.4,92.18,200,530016,2045843
794,888,cifar10,89.01,88.39,200,290080,988275
1304,888,cifar10,92.47,92.32,200,556448,2057241
1331,888,cifar10,89.32,86.12,200,279264,984683
1114,888,cifar10,93.82,93.78,200,715104,2687057
417,888,cifar10,74.96,15.55,200,493920,1846195
805,888,cifar10,90.77,89.26,200,699248,2921195
1016,888,cifar10,91.13,89.81,200,548320,2099469
179,888,cifar10,92.24,55.25,0,757664,2929265
512,888,cifar10,86.57,84.58,200,297040,1190611
731,888,cifar10,91.9,90.48,200,538160,2067441
1250,888,cifar10,92.42,92.09,200,750128,2934643
431,888,cifar10,92.11,91.83,200,442528,1600983
1202,888,cifar10,86.59,39.17,200,249824,778941
1283,888,cifar10,88.84,88.26,200,274144,965905
155,888,cifar10,87.21,51.71,0,474240,1881193
1422,888,cifar10,91.18,89.63,200,499952,1869189
662,888,cifar10,90.56,90.17,200,727232,2910739
1459,888,cifar10,94.36,94.43,200,1010048,4224354
574,888,cifar10,75.79,58.62,200,251552,805937
1398,888,cifar10,91.58,89.19,200,543408,2297844
488,888,cifar10,91.81,91.71,200,738336,2911187
17,888,cifar10,89.47,86.09,0,307328,1194922
672,888,cifar10,92.0,34.14,200,788704,3133521
64,888,cifar10,93.05,92.67,0,1030528,4230226
1169,888,cifar10,92.33,91.93,200,741200,2934131
1362,888,cifar10,92.24,92.03,200,785760,3141025
1486,888,cifar10,91.9,91.72,200,750240,2934707
1319,888,cifar10,88.94,86.83,200,227648,754595
192,888,cifar10,92.51,91.74,0,717632,2700339
928,888,cifar10,87.94,84.09,200,437360,1613383
1238,888,cifar10,87.65,80.33,200,446656,1837668
1191,888,cifar10,89.63,89.31,200,682480,2746840
561,888,cifar10,86.59,86.29,200,426192,1601367
696,888,cifar10,87.39,46.92,200,450160,1611893
1387,888,cifar10,92.67,92.46,200,529920,2049497
98,888,cifar10,89.55,86.26,0,256688,995968
751,888,cifar10,91.55,90.54,200,548336,2093071
1342,888,cifar10,75.98,60.29,200,238432,767907
1133,888,cifar10,88.93,85.05,200,488640,1851371
1262,888,cifar10,91.89,91.82,200,451024,1627107
165,888,cifar10,92.7,78.46,0,812080,3134481
683,888,cifar10,73.07,23.48,200,209584,769933
40,888,cifar10,75.16,11.99,0,501440,1841211
1055,888,cifar10,91.78,91.19,200,771472,3183118
502,888,cifar10,85.17,24.08,200,243216,775955
1181,888,cifar10,91.23,89.76,200,450336,1614755
1043,888,cifar10,89.67,88.53,200,310672,1214515
143,888,cifar10,91.23,90.26,0,503360,1863825
1472,888,cifar10,92.4,91.81,200,990416,4018484
839,888,cifar10,87.4,82.78,200,274896,1028591
977,888,cifar10,93.11,92.95,200,501232,2041649
539,888,cifar10,93.09,92.77,200,737648,2945609
226,888,cifar10,87.64,86.83,0,225152,727127
334,888,cifar10,75.95,19.21,200,258128,781331
996,888,cifar10,92.42,92.34,200,1004432,3998637
432,888,cifar10,56.67,10.07,200,143088,516462
897,888,cifar10,89.53,87.67,200,288448,982013
55,888,cifar10,86.46,86.13,0,160640,527888
1352,888,cifar10,92.19,92.26,200,542640,2074803
408,888,cifar10,88.31,87.97,200,241616,757237
1439,888,cifar10,92.48,91.99,200,507776,2092166
629,888,cifar10,93.15,82.35,200,1240272,4861137
85,888,cifar10,90.75,88.87,0,520096,2064433
247,888,cifar10,84.27,27.78,0,240896,798193
605,888,cifar10,85.79,55.55,200,481136,1880617
1519,888,cifar10,91.5,90.41,200,525616,2073715
322,888,cifar10,93.5,93.36,200,732528,2904595
1103,888,cifar10,87.87,84.93,200,446064,1837668
1540,888,cifar10,87.14,81.73,200,222320,754531
277,888,cifar10,92.65,92.48,200,1007664,3989877
311,888,cifar10,88.73,10.0,200,481936,1858763
215,888,cifar10,74.85,58.94,0,185776,602382
111,888,cifar10,93.49,93.45,0,735376,3127243
985,888,cifar10,92.05,91.51,200,977920,3817711
918,888,cifar10,89.8,88.07,200,305168,989949
1007,888,cifar10,66.72,16.32,200,192240,580172
1216,888,cifar10,84.79,10.57,200,551648,2081459
344,888,cifar10,91.08,90.93,200,960480,3773587
1498,888,cifar10,93.15,92.91,200,836512,3593258
1409,888,cifar10,86.14,85.88,200,251648,966545
887,888,cifar10,78.23,10.28,200,210192,795449
1450,888,cifar10,92.92,92.66,200,550576,2273754
907,888,cifar10,92.01,90.16,200,781328,3179807
8,888,cifar10,92.24,91.67,0,495056,1833421
1080,888,cifar10,93.22,92.84,200,996352,4042894
1070,888,cifar10,60.64,11.25,200,181456,572556
652,888,cifar10,93.16,92.91,200,773504,3156911
236,888,cifar10,88.93,10.27,0,526672,2052499
1156,888,cifar10,92.67,67.22,200,1010992,4006753
132,888,cifar10,92.12,91.91,0,475696,1816853
267,888,cifar10,91.37,90.78,200,547328,2065071
203,888,cifar10,93.56,93.3,0,1047232,4222287
1436,888,cifar10,90.08,11.63,200,571008,2304763
1017,888,cifar10,76.08,19.62,200,243200,767715
950,888,cifar10,91.01,89.71,200,444992,1644867
1147,888,cifar10,89.32,88.56,200,204768,735241
964,888,cifar10,85.81,40.25,200,453200,1662783
75,888,cifar10,73.21,12.7,0,475280,1640857
466,888,cifar10,93.17,93.11,200,769584,3133969
806,888,cifar10,69.69,24.13,200,196944,595854
181,888,cifar10,89.41,88.96,0,318736,1185875
289,888,cifar10,90.25,88.8,200,731296,2942057
851,888,cifar10,86.78,63.44,200,254144,997195
1530,888,cifar10,92.87,92.19,200,714624,2927724
156,888,cifar10,86.74,33.27,0,424944,1629325
593,888,cifar10,93.17,90.13,200,993920,3771475
549,888,cifar10,91.04,89.59,200,739920,2970215
827,888,cifar10,92.4,91.92,200,755936,2928113
795,888,cifar10,86.85,28.45,200,461744,1659505
443,888,cifar10,92.45,91.49,200,944480,3808201
398,888,cifar10,92.29,92.45,200,538800,2268747
1229,888,cifar10,90.63,90.2,200,481664,1887000
617,888,cifar10,92.02,91.74,200,756816,2935409
1305,888,cifar10,89.33,85.57,200,335952,1214451
862,888,cifar10,93.46,93.24,200,1051504,4444423
455,888,cifar10,92.85,92.33,200,736720,3127243
1550,888,cifar10,88.19,81.99,200,678912,2697828
1423,888,cifar10,86.97,47.04,200,457392,1639293
540,888,cifar10,10.0,10.0,200,145472,535668
1284,888,cifar10,75.72,68.59,200,296512,997739
257,888,cifar10,88.89,85.45,200,723312,2743063
418,888,cifar10,92.1,91.6,200,585488,2273617
489,888,cifar10,88.62,85.02,200,483936,1841651
299,888,cifar10,91.02,88.61,200,959888,3784687
1294,888,cifar10,85.32,82.88,200,704272,2752927
873,888,cifar10,93.72,93.57,200,1208416,5076169
1399,888,cifar10,92.12,91.55,200,486944,2067948
697,888,cifar10,90.45,89.98,200,1005072,3794737
1182,888,cifar10,78.68,32.3,200,424288,1632246
1562,888,cifar10,10.0,10.0,200,226496,774435
1044,888,cifar10,92.17,92.21,200,502112,1826897
167,888,cifar10,88.89,83.0,0,265056,979315
643,888,cifar10,90.62,89.01,200,386896,1438127
513,888,cifar10,90.09,9.31,200,571088,2296943
122,888,cifar10,90.63,87.41,0,293136,1226249
815,888,cifar10,92.37,91.66,200,972496,3813135
193,888,cifar10,88.2,88.09,0,483568,1848051
929,888,cifar10,85.72,73.03,200,234592,801983
1170,888,cifar10,92.37,92.12,200,510576,2067884
1473,888,cifar10,90.99,89.03,200,442816,1621475
785,888,cifar10,91.96,90.41,200,518624,1847475
663,888,cifar10,93.14,92.93,200,986768,3985995
1135,888,cifar10,91.86,91.36,200,488736,1843883
1363,888,cifar10,92.15,92.08,200,554752,2273946
345,888,cifar10,63.5,14.77,200,177184,546898
1115,888,cifar10,91.36,90.39,200,764208,2959437
41,888,cifar10,88.86,88.57,0,538608,2054029
575,888,cifar10,92.81,92.02,200,757488,3150825
1240,888,cifar10,89.13,10.0,200,479552,1862462
99,888,cifar10,93.51,93.31,0,720592,2901041
1488,888,cifar10,89.9,17.09,200,729424,2728389
1193,888,cifar10,90.94,90.12,200,721920,2711531
1520,888,cifar10,86.41,15.54,200,426512,1603081
685,888,cifar10,90.35,89.43,200,310496,1209201
1375,888,cifar10,91.62,89.9,200,499968,1844843
584,888,cifar10,86.85,39.74,200,472096,1859275
