,Unnamed: 0,arch_0,arch_1,arch_2,arch_3,arch_4,arch_5,dataset,espdl_size_bytes,torch_size_bytes,accuracy_fp32,accuracy_esp,idx,seed
29440,29440,skip_connect,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,cifar10,542416,2302207,92.54,91.64,12861,777
29441,29441,skip_connect,none,skip_connect,none,avg_pool_3x3,none,cifar10,175072,538684,75.82,62.48,13080,999
29442,29442,none,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3,none,cifar10,305760,1018297,89.21,88.58,10692,777
29443,29443,skip_connect,none,nor_conv_1x1,skip_connect,none,nor_conv_3x3,cifar10,491344,1829261,91.99,91.97,12391,888
29444,29444,nor_conv_1x1,skip_connect,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3,cifar10,534448,2302143,90.74,89.23,13932,888
29445,29445,skip_connect,avg_pool_3x3,none,none,skip_connect,nor_conv_1x1,cifar10,228752,762833,88.55,87.73,12195,777
29446,29446,nor_conv_3x3,none,nor_conv_3x3,avg_pool_3x3,skip_connect,nor_conv_1x1,cifar10,763248,2938229,92.47,91.91,11918,777
29447,29447,nor_conv_1x1,none,none,none,none,none,cifar10,201616,758203,10.0,10.0,14471,888
29448,29448,skip_connect,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,avg_pool_3x3,cifar10,710512,2955715,91.0,89.16,12285,888
29449,29449,nor_conv_1x1,nor_conv_1x1,skip_connect,none,nor_conv_3x3,nor_conv_1x1,cifar10,586176,2284273,91.6,91.35,12449,888
29450,29450,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,skip_connect,none,skip_connect,cifar10,231088,780583,85.98,66.6,13648,888
29451,29451,skip_connect,none,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,nor_conv_1x1,cifar10,740672,2938037,91.69,90.72,12758,999
29452,29452,nor_conv_1x1,skip_connect,nor_conv_3x3,nor_conv_3x3,avg_pool_3x3,nor_conv_1x1,cifar10,772736,3162367,92.67,92.32,13843,999
29453,29453,nor_conv_1x1,avg_pool_3x3,avg_pool_3x3,none,skip_connect,avg_pool_3x3,cifar10,247280,805245,86.43,73.54,14179,777
29454,29454,avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,avg_pool_3x3,avg_pool_3x3,cifar10,461280,1889223,87.0,20.79,10962,888
29455,29455,avg_pool_3x3,none,avg_pool_3x3,skip_connect,nor_conv_1x1,skip_connect,cifar10,227744,780711,84.0,77.8,10741,777
29456,29456,skip_connect,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,nor_conv_3x3,nor_conv_1x1,cifar10,972496,4022655,92.82,92.33,11514,888
29457,29457,skip_connect,none,nor_conv_1x1,nor_conv_3x3,skip_connect,nor_conv_3x3,cifar10,732448,2913567,93.06,92.91,12627,999
29458,29458,none,nor_conv_1x1,skip_connect,skip_connect,skip_connect,avg_pool_3x3,cifar10,243840,756113,89.34,88.82,11010,999
29459,29459,avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,skip_connect,avg_pool_3x3,cifar10,460336,1864625,87.07,46.01,11314,888
29460,29460,none,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,none,nor_conv_3x3,cifar10,775792,2944885,92.05,68.3,14106,999
29461,29461,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,nor_conv_3x3,nor_conv_1x1,none,cifar10,548528,2102795,91.8,91.51,14014,777
29462,29462,skip_connect,none,none,skip_connect,nor_conv_3x3,skip_connect,cifar10,418368,1597883,92.14,91.94,13538,999
29463,29463,nor_conv_1x1,avg_pool_3x3,nor_conv_3x3,nor_conv_1x1,none,skip_connect,cifar10,543824,2078005,91.42,90.38,11136,888
29464,29464,avg_pool_3x3,skip_connect,nor_conv_1x1,none,nor_conv_1x1,none,cifar10,263024,993379,81.05,75.17,11285,888
29465,29465,skip_connect,nor_conv_3x3,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,cifar10,710512,2955907,90.59,84.97,12931,777
29466,29466,none,none,none,nor_conv_3x3,avg_pool_3x3,nor_conv_1x1,cifar10,488336,1860387,91.88,16.66,10604,888
29467,29467,nor_conv_1x1,skip_connect,none,nor_conv_3x3,nor_conv_3x3,nor_conv_1x1,cifar10,788848,3144369,92.9,92.66,10844,777
29468,29468,skip_connect,avg_pool_3x3,none,nor_conv_1x1,avg_pool_3x3,avg_pool_3x3,cifar10,227600,805437,85.94,25.52,11197,999
29469,29469,avg_pool_3x3,skip_connect,avg_pool_3x3,avg_pool_3x3,avg_pool_3x3,skip_connect,cifar10,173536,592246,53.09,16.62,13281,777
29470,29470,nor_conv_1x1,avg_pool_3x3,none,skip_connect,nor_conv_1x1,skip_connect,cifar10,285408,986403,88.41,10.58,11974,888
29471,29471,none,none,avg_pool_3x3,none,nor_conv_3x3,none,cifar10,440896,1636241,10.0,10.0,11868,999
29472,29472,nor_conv_1x1,nor_conv_3x3,skip_connect,nor_conv_3x3,skip_connect,avg_pool_3x3,cifar10,710976,2931117,91.92,91.34,11427,777
29473,29473,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,none,none,cifar10,754496,2944821,92.12,92.21,13133,888
29474,29474,nor_conv_1x1,none,nor_conv_3x3,nor_conv_1x1,skip_connect,none,cifar10,539712,2060127,89.26,89.01,11776,777
29475,29475,none,nor_conv_3x3,skip_connect,none,none,nor_conv_3x3,cifar10,722512,2695949,91.08,90.71,11071,888
29476,29476,avg_pool_3x3,skip_connect,nor_conv_1x1,none,avg_pool_3x3,avg_pool_3x3,cifar10,242784,805437,79.36,22.5,12527,777
29477,29477,nor_conv_1x1,none,none,none,none,none,cifar10,201616,758203,10.0,10.0,14471,999
29478,29478,skip_connect,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,nor_conv_1x1,skip_connect,cifar10,518112,2277417,92.12,92.01,12121,777
29479,29479,none,nor_conv_1x1,none,nor_conv_1x1,nor_conv_3x3,skip_connect,cifar10,537056,2059871,88.17,21.58,11708,888
29480,29480,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,nor_conv_1x1,none,none,cifar10,801424,3151153,88.89,88.71,14565,888
29481,29481,skip_connect,avg_pool_3x3,none,none,skip_connect,nor_conv_1x1,cifar10,230176,762833,88.67,88.42,12195,888
29482,29482,nor_conv_3x3,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,skip_connect,avg_pool_3x3,cifar10,486064,1889351,88.85,24.23,14631,888
29483,29483,avg_pool_3x3,avg_pool_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,avg_pool_3x3,cifar10,211152,822987,71.68,20.87,10455,888
29484,29484,skip_connect,none,nor_conv_1x1,skip_connect,none,nor_conv_3x3,cifar10,491344,1829261,92.58,92.65,12391,999
29485,29485,none,avg_pool_3x3,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,nor_conv_3x3,cifar10,798448,3168967,91.28,14.93,13217,888
29486,29486,avg_pool_3x3,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,nor_conv_1x1,cifar10,556048,2102667,91.78,91.15,13396,777
29487,29487,skip_connect,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,nor_conv_3x3,nor_conv_3x3,cifar10,972752,4022655,92.55,91.92,13479,777
29488,29488,nor_conv_1x1,nor_conv_1x1,none,nor_conv_3x3,avg_pool_3x3,nor_conv_1x1,cifar10,570368,2308999,92.42,92.26,13736,777
29489,29489,avg_pool_3x3,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,none,none,cifar10,767728,2944501,91.92,91.94,14300,888
29490,29490,skip_connect,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,cifar10,542416,2302207,92.28,90.62,12861,888
29491,29491,skip_connect,avg_pool_3x3,avg_pool_3x3,skip_connect,nor_conv_3x3,skip_connect,cifar10,424192,1633951,79.7,61.17,10973,777
29492,29492,none,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3,none,cifar10,305760,1018297,89.27,88.61,10692,888
29493,29493,nor_conv_1x1,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,avg_pool_3x3,none,cifar10,797088,3169159,91.66,91.2,13009,888
29494,29494,avg_pool_3x3,none,avg_pool_3x3,skip_connect,nor_conv_1x1,skip_connect,cifar10,228448,780711,84.22,66.14,10741,888
29495,29495,nor_conv_1x1,skip_connect,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3,cifar10,532400,2302143,90.69,88.89,13932,999
29496,29496,nor_conv_1x1,avg_pool_3x3,avg_pool_3x3,none,skip_connect,avg_pool_3x3,cifar10,246576,805245,86.64,73.97,14179,888
29497,29497,nor_conv_3x3,avg_pool_3x3,none,skip_connect,none,avg_pool_3x3,cifar10,482496,1647655,79.89,17.88,12637,777
29498,29498,avg_pool_3x3,skip_connect,avg_pool_3x3,avg_pool_3x3,avg_pool_3x3,skip_connect,cifar10,173536,592246,50.47,10.0,13281,888
29499,29499,nor_conv_3x3,none,nor_conv_3x3,avg_pool_3x3,skip_connect,nor_conv_1x1,cifar10,763248,2938229,92.32,91.88,11918,888
29500,29500,avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,skip_connect,avg_pool_3x3,cifar10,461024,1864625,87.36,50.09,11314,999
29501,29501,skip_connect,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,avg_pool_3x3,cifar10,710512,2955715,90.9,88.92,12285,999
29502,29502,skip_connect,skip_connect,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,cifar10,702592,2931117,91.18,89.3,13855,777
29503,29503,skip_connect,avg_pool_3x3,skip_connect,skip_connect,skip_connect,skip_connect,cifar10,150944,518452,65.41,13.65,14571,777
29504,29504,avg_pool_3x3,none,nor_conv_1x1,nor_conv_3x3,none,nor_conv_1x1,cifar10,574560,2084213,92.05,91.74,13651,777
29505,29505,none,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,none,nor_conv_1x1,cifar10,560784,2084725,89.44,14.41,14405,888
29506,29506,avg_pool_3x3,skip_connect,avg_pool_3x3,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,cifar10,736032,2955843,91.55,91.08,12044,888
29507,29507,nor_conv_1x1,none,nor_conv_3x3,avg_pool_3x3,avg_pool_3x3,skip_connect,cifar10,498608,1871737,90.91,88.78,11137,777
29508,29508,skip_connect,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,nor_conv_3x3,nor_conv_1x1,cifar10,972496,4022655,92.85,92.57,11514,999
29509,29509,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,nor_conv_3x3,nor_conv_1x1,none,cifar10,548528,2102795,91.96,91.4,14014,888
29510,29510,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,cifar10,797024,3169159,92.03,92.31,11016,777
29511,29511,skip_connect,avg_pool_3x3,none,none,skip_connect,nor_conv_1x1,cifar10,230160,762833,88.31,87.97,12195,999
29512,29512,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,cifar10,768208,3186837,92.69,92.42,14115,777
29513,29513,nor_conv_1x1,avg_pool_3x3,avg_pool_3x3,none,none,nor_conv_3x3,cifar10,507280,1878329,88.19,87.18,11642,888
29514,29514,nor_conv_1x1,nor_conv_3x3,skip_connect,nor_conv_3x3,skip_connect,avg_pool_3x3,cifar10,713744,2931117,92.23,91.62,11427,888
29515,29515,skip_connect,nor_conv_3x3,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,cifar10,710512,2955907,89.91,85.76,12931,888
29516,29516,nor_conv_1x1,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3,avg_pool_3x3,skip_connect,cifar10,293168,1235395,89.72,87.65,11869,777
29517,29517,avg_pool_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,none,nor_conv_1x1,cifar10,287904,1011641,88.89,86.07,11089,777
29518,29518,skip_connect,none,skip_connect,avg_pool_3x3,skip_connect,skip_connect,cifar10,166144,525372,68.27,11.51,10712,777
29519,29519,avg_pool_3x3,skip_connect,nor_conv_1x1,none,avg_pool_3x3,avg_pool_3x3,cifar10,242096,805373,79.1,39.63,12527,888
29520,29520,nor_conv_1x1,skip_connect,none,nor_conv_3x3,nor_conv_3x3,nor_conv_1x1,cifar10,790224,3144177,93.1,92.77,10844,888
29521,29521,nor_conv_1x1,none,nor_conv_3x3,nor_conv_1x1,skip_connect,none,cifar10,538288,2060127,88.88,88.59,11776,888
29522,29522,skip_connect,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,nor_conv_1x1,skip_connect,cifar10,517952,2277417,92.08,91.72,12121,888
29523,29523,nor_conv_1x1,nor_conv_1x1,none,skip_connect,nor_conv_1x1,none,cifar10,323648,1199583,90.68,90.48,14479,777
29524,29524,skip_connect,avg_pool_3x3,avg_pool_3x3,skip_connect,nor_conv_3x3,skip_connect,cifar10,424192,1633951,79.78,28.4,10973,888
29525,29525,none,nor_conv_1x1,none,nor_conv_1x1,nor_conv_3x3,skip_connect,cifar10,537056,2059935,88.83,14.65,11708,999
29526,29526,skip_connect,avg_pool_3x3,skip_connect,skip_connect,skip_connect,skip_connect,cifar10,150944,518388,62.67,25.89,14571,888
29527,29527,avg_pool_3x3,nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,nor_conv_1x1,nor_conv_1x1,cifar10,351264,1466325,90.71,87.3,11588,888
29528,29528,skip_connect,avg_pool_3x3,avg_pool_3x3,skip_connect,avg_pool_3x3,avg_pool_3x3,cifar10,173504,592246,51.5,10.0,11317,777
29529,29529,nor_conv_3x3,none,none,skip_connect,avg_pool_3x3,none,cifar10,443952,1629649,90.98,91.19,12458,888
29530,29530,avg_pool_3x3,avg_pool_3x3,nor_conv_3x3,avg_pool_3x3,nor_conv_1x1,skip_connect,cifar10,456848,1889479,82.1,38.49,12766,888
29531,29531,avg_pool_3x3,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,nor_conv_1x1,cifar10,556016,2102667,92.32,91.85,13396,888
29532,29532,nor_conv_3x3,none,none,skip_connect,avg_pool_3x3,skip_connect,cifar10,436656,1622993,90.85,90.77,13299,777
29533,29533,nor_conv_1x1,avg_pool_3x3,avg_pool_3x3,none,skip_connect,avg_pool_3x3,cifar10,245856,805245,86.16,76.51,14179,999
29534,29534,nor_conv_3x3,avg_pool_3x3,none,skip_connect,none,avg_pool_3x3,cifar10,483216,1647655,79.35,45.75,12637,888
29535,29535,skip_connect,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,cifar10,542592,2302207,92.09,90.96,12861,999
29536,29536,skip_connect,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,avg_pool_3x3,avg_pool_3x3,cifar10,469312,1889415,86.19,44.29,13937,777
29537,29537,nor_conv_1x1,avg_pool_3x3,avg_pool_3x3,nor_conv_3x3,skip_connect,avg_pool_3x3,cifar10,471648,1889543,90.09,83.99,13085,888
29538,29538,nor_conv_1x1,nor_conv_1x1,none,nor_conv_3x3,avg_pool_3x3,nor_conv_1x1,cifar10,570368,2308999,92.27,91.9,13736,888
29539,29539,nor_conv_3x3,none,avg_pool_3x3,none,nor_conv_3x3,avg_pool_3x3,cifar10,743120,2738553,90.3,89.11,13010,777
29540,29540,skip_connect,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,nor_conv_3x3,nor_conv_3x3,cifar10,972368,4022655,92.34,91.65,13479,888
29541,29541,avg_pool_3x3,none,none,nor_conv_3x3,nor_conv_3x3,nor_conv_3x3,cifar10,976736,3804277,92.44,67.82,12397,777
29542,29542,skip_connect,none,skip_connect,avg_pool_3x3,skip_connect,skip_connect,cifar10,166144,525372,67.95,17.8,10712,888
29543,29543,nor_conv_3x3,skip_connect,none,none,nor_conv_3x3,skip_connect,cifar10,700672,2688653,93.84,93.7,12295,777
29544,29544,skip_connect,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,avg_pool_3x3,none,cifar10,700416,2731833,91.1,88.78,11921,777
29545,29545,avg_pool_3x3,none,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,cifar10,549152,2102603,89.57,85.29,10751,777
29546,29546,skip_connect,avg_pool_3x3,skip_connect,skip_connect,skip_connect,skip_connect,cifar10,150944,518452,61.48,38.65,14571,999
29547,29547,skip_connect,skip_connect,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,cifar10,700528,2931117,91.5,88.83,13855,888
29548,29548,skip_connect,nor_conv_1x1,skip_connect,avg_pool_3x3,avg_pool_3x3,skip_connect,cifar10,207168,773855,79.6,22.17,10849,777
29549,29549,skip_connect,nor_conv_3x3,avg_pool_3x3,avg_pool_3x3,none,nor_conv_1x1,cifar10,500768,1871929,91.36,89.56,14414,777
29550,29550,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3,none,skip_connect,nor_conv_3x3,cifar10,535936,2077941,92.02,91.48,13543,888
29551,29551,avg_pool_3x3,nor_conv_1x1,none,avg_pool_3x3,nor_conv_3x3,skip_connect,cifar10,500080,1871289,90.25,87.88,11516,777
29552,29552,avg_pool_3x3,none,nor_conv_1x1,nor_conv_3x3,none,nor_conv_1x1,cifar10,574560,2084213,92.07,81.46,13651,888
29553,29553,avg_pool_3x3,nor_conv_3x3,skip_connect,none,skip_connect,avg_pool_3x3,cifar10,453872,1640743,85.15,17.05,11431,777
29554,29554,avg_pool_3x3,nor_conv_1x1,skip_connect,avg_pool_3x3,none,nor_conv_1x1,cifar10,288624,1011641,89.04,86.63,11089,888
29555,29555,nor_conv_1x1,none,nor_conv_3x3,avg_pool_3x3,avg_pool_3x3,skip_connect,cifar10,498608,1871737,91.18,89.57,11137,888
29556,29556,skip_connect,avg_pool_3x3,avg_pool_3x3,skip_connect,nor_conv_3x3,skip_connect,cifar10,424192,1633951,79.84,26.99,10973,999
29557,29557,skip_connect,avg_pool_3x3,nor_conv_3x3,skip_connect,nor_conv_1x1,nor_conv_1x1,cifar10,500656,2071021,92.65,92.19,11661,777
29558,29558,skip_connect,avg_pool_3x3,avg_pool_3x3,skip_connect,avg_pool_3x3,avg_pool_3x3,cifar10,173504,592246,52.79,10.0,11317,888
29559,29559,skip_connect,none,avg_pool_3x3,none,nor_conv_3x3,nor_conv_1x1,cifar10,522048,1853539,91.65,90.63,12534,777
29560,29560,nor_conv_3x3,none,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3,skip_connect,cifar10,533072,2078005,92.96,92.59,12198,777
29561,29561,nor_conv_1x1,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3,avg_pool_3x3,skip_connect,cifar10,293168,1235395,89.69,87.48,11869,888
29562,29562,nor_conv_1x1,nor_conv_1x1,none,skip_connect,nor_conv_1x1,none,cifar10,323648,1199583,90.61,89.92,14479,888
29563,29563,skip_connect,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,nor_conv_1x1,skip_connect,cifar10,518112,2277417,92.35,92.08,12121,999
29564,29564,none,none,skip_connect,nor_conv_1x1,nor_conv_3x3,nor_conv_3x3,cifar10,741872,2920415,88.23,10.37,13152,888
29565,29565,skip_connect,nor_conv_3x3,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,cifar10,710512,2955907,90.24,85.29,12931,999
29566,29566,avg_pool_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,none,nor_conv_3x3,cifar10,764640,2938229,92.32,91.97,11986,888
29567,29567,skip_connect,none,skip_connect,avg_pool_3x3,skip_connect,skip_connect,cifar10,164736,525372,67.8,15.96,10712,999
29568,29568,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,none,cifar10,797024,3169159,92.29,92.05,11016,888
29569,29569,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,cifar10,768208,3186837,92.11,91.88,14115,888
29570,29570,nor_conv_3x3,skip_connect,none,nor_conv_3x3,nor_conv_3x3,none,cifar10,960640,3779807,93.38,93.41,11198,888
29571,29571,nor_conv_1x1,avg_pool_3x3,avg_pool_3x3,none,nor_conv_1x1,nor_conv_3x3,cifar10,556832,2102795,90.99,90.06,11786,777
29572,29572,nor_conv_3x3,none,none,skip_connect,avg_pool_3x3,skip_connect,cifar10,433888,1622993,91.11,90.87,13299,888
29573,29573,nor_conv_3x3,nor_conv_3x3,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,cifar10,1266512,5319885,93.58,93.3,14029,777
29574,29574,nor_conv_3x3,nor_conv_1x1,skip_connect,skip_connect,nor_conv_3x3,nor_conv_3x3,cifar10,981312,3997737,94.17,93.98,11711,777
29575,29575,nor_conv_3x3,nor_conv_1x1,skip_connect,nor_conv_3x3,nor_conv_1x1,skip_connect,cifar10,755904,3137577,92.65,92.55,14633,888
29576,29576,skip_connect,nor_conv_1x1,skip_connect,avg_pool_3x3,avg_pool_3x3,skip_connect,cifar10,207888,773855,78.58,33.03,10849,888
29577,29577,nor_conv_3x3,avg_pool_3x3,skip_connect,nor_conv_1x1,skip_connect,nor_conv_1x1,cifar10,509184,2070893,92.45,92.05,12638,777
29578,29578,skip_connect,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,avg_pool_3x3,avg_pool_3x3,cifar10,469312,1889415,86.41,51.05,13937,888
29579,29579,skip_connect,nor_conv_1x1,nor_conv_1x1,none,nor_conv_3x3,avg_pool_3x3,cifar10,525792,2077877,91.54,90.52,12774,777
29580,29580,none,avg_pool_3x3,nor_conv_1x1,none,nor_conv_1x1,skip_connect,cifar10,278768,993379,76.09,19.64,14577,777
29581,29581,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,skip_connect,nor_conv_3x3,skip_connect,cifar10,951088,3997801,93.57,93.34,13402,777
29582,29582,nor_conv_3x3,skip_connect,none,none,nor_conv_3x3,skip_connect,cifar10,699952,2688909,93.6,93.51,12295,888
29583,29583,skip_connect,avg_pool_3x3,avg_pool_3x3,skip_connect,avg_pool_3x3,avg_pool_3x3,cifar10,173504,592246,54.01,14.89,11317,999
29584,29584,none,nor_conv_3x3,none,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3,cifar10,540560,2084405,91.27,73.35,14305,888
29585,29585,nor_conv_1x1,nor_conv_1x1,none,nor_conv_3x3,avg_pool_3x3,nor_conv_1x1,cifar10,570368,2308999,91.88,91.46,13736,999
29586,29586,nor_conv_1x1,skip_connect,nor_conv_3x3,nor_conv_3x3,none,nor_conv_1x1,cifar10,815488,3144497,93.2,93.06,13225,888
29587,29587,nor_conv_3x3,none,avg_pool_3x3,none,nor_conv_3x3,avg_pool_3x3,cifar10,743120,2738553,90.6,89.31,13010,888
29588,29588,skip_connect,nor_conv_3x3,avg_pool_3x3,nor_conv_3x3,avg_pool_3x3,none,cifar10,701872,2731833,90.92,89.46,11921,888
29589,29589,skip_connect,nor_conv_3x3,avg_pool_3x3,avg_pool_3x3,none,nor_conv_1x1,cifar10,497184,1871929,91.41,89.24,14414,888
29590,29590,avg_pool_3x3,nor_conv_1x1,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,nor_conv_1x1,cifar10,600352,2532945,92.19,91.47,14185,777
29591,29591,skip_connect,skip_connect,nor_conv_3x3,nor_conv_1x1,nor_conv_3x3,avg_pool_3x3,cifar10,701904,2931117,90.8,88.32,13855,999
29592,29592,avg_pool_3x3,nor_conv_3x3,skip_connect,none,skip_connect,avg_pool_3x3,cifar10,453872,1640743,85.43,48.95,11431,888
29593,29593,skip_connect,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,nor_conv_3x3,nor_conv_3x3,cifar10,972368,4022655,92.44,91.89,13479,999
29594,29594,avg_pool_3x3,skip_connect,avg_pool_3x3,skip_connect,none,avg_pool_3x3,cifar10,202544,574568,59.35,10.0,11875,777
29595,29595,avg_pool_3x3,none,none,nor_conv_3x3,nor_conv_3x3,nor_conv_3x3,cifar10,976736,3804213,92.25,74.76,12397,888
29596,29596,avg_pool_3x3,nor_conv_1x1,none,avg_pool_3x3,nor_conv_3x3,skip_connect,cifar10,500096,1871353,90.04,87.55,11516,888
29597,29597,avg_pool_3x3,none,nor_conv_3x3,nor_conv_1x1,avg_pool_3x3,nor_conv_1x1,cifar10,549152,2102603,89.5,85.88,10751,888
29598,29598,skip_connect,none,avg_pool_3x3,none,nor_conv_3x3,nor_conv_1x1,cifar10,522048,1853539,91.75,91.38,12534,888
29599,29599,none,none,skip_connect,nor_conv_1x1,skip_connect,avg_pool_3x3,cifar10,226128,762769,88.57,88.62,11033,777
29600,29600,skip_connect,avg_pool_3x3,nor_conv_3x3,skip_connect,nor_conv_1x1,nor_conv_1x1,cifar10,499968,2071021,92.34,92.12,11661,888
29601,29601,nor_conv_1x1,skip_connect,avg_pool_3x3,skip_connect,nor_conv_1x1,none,cifar10,273344,986979,90.74,90.5,12139,777
29602,29602,avg_pool_3x3,none,nor_conv_1x1,nor_conv_3x3,none,nor_conv_1x1,cifar10,574560,2084213,92.28,89.61,13651,999
29603,29603,avg_pool_3x3,skip_connect,skip_connect,none,none,nor_conv_3x3,cifar10,458256,1622993,90.8,90.41,11608,888
29604,29604,nor_conv_1x1,nor_conv_1x1,none,skip_connect,nor_conv_1x1,none,cifar10,323648,1199327,90.54,90.42,14479,999
29605,29605,nor_conv_1x1,none,nor_conv_1x1,nor_conv_3x3,none,nor_conv_1x1,cifar10,608992,2291313,92.27,91.83,11139,777
29606,29606,nor_conv_3x3,none,nor_conv_1x1,nor_conv_1x1,avg_pool_3x3,skip_connect,cifar10,533072,2078005,92.85,92.21,12198,888
29607,29607,skip_connect,nor_conv_1x1,skip_connect,avg_pool_3x3,avg_pool_3x3,skip_connect,cifar10,207888,773855,79.35,21.64,10849,999
29608,29608,none,nor_conv_3x3,nor_conv_1x1,none,nor_conv_3x3,nor_conv_3x3,cifar10,1028544,4011697,91.31,10.0,10974,777
29609,29609,nor_conv_3x3,none,none,nor_conv_1x1,none,skip_connect,cifar10,493520,1835789,88.96,88.64,13305,777
29610,29610,skip_connect,nor_conv_1x1,skip_connect,avg_pool_3x3,nor_conv_3x3,skip_connect,cifar10,446032,1840283,88.22,81.78,14635,777
29611,29611,nor_conv_3x3,skip_connect,nor_conv_1x1,nor_conv_3x3,skip_connect,nor_conv_3x3,cifar10,986928,3997737,93.07,92.88,12933,777
29612,29612,none,none,skip_connect,none,nor_conv_1x1,skip_connect,cifar10,192400,744827,10.0,10.0,14311,777
29613,29613,skip_connect,skip_connect,avg_pool_3x3,none,avg_pool_3x3,avg_pool_3x3,cifar10,204880,574568,56.48,10.0,11325,777
29614,29614,skip_connect,none,nor_conv_3x3,nor_conv_3x3,nor_conv_1x1,nor_conv_1x1,cifar10,774800,3144561,93.24,93.23,11199,777
29615,29615,none,avg_pool_3x3,nor_conv_1x1,none,nor_conv_1x1,skip_connect,cifar10,278768,993379,76.01,12.55,14577,888
29616,29616,nor_conv_3x3,avg_pool_3x3,skip_connect,nor_conv_1x1,skip_connect,nor_conv_1x1,cifar10,507136,2070893,92.41,92.21,12638,888
